poly_id,cluster_p_moto,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,intersection_density_km2,street_density_km2,area_km2,p_walk,p_tpc,p_sitva,p_auto,p_moto,p_taxi,p_bike
465,0,65,148,4.553846153846154,13248.530640932562,89.51709892522001,3.1538461538461537,58,7577.989726719113,87,87.10333019217371,1.0348839344303327,88.92185882045632,11618.085045210091,0.6522580698308255,0.355,0.277,0.104,0.132,0.072,0.008,0.001
466,2,51,105,4.117647058823529,12121.400162803657,115.44190631241578,2.3333333333333335,32,6188.968593663361,53,116.77299233327096,1.098582387849796,46.03747505159057,8903.890225807956,0.6950859047795328,0.446,0.216,0.135,0.08,0.084,0.014,0.0
467,2,13,24,3.6923076923076925,4511.819084670287,187.99246186126197,2.230769230769231,8,2255.9095423351437,12,187.99246186126197,1.2042825812741829,14.670121714413016,4136.80844534529,0.5453260822055898,0.267,0.149,0.265,0.106,0.106,0.027,0.0
468,0,58,142,4.896551724137931,13092.411621859585,92.20008184408158,2.7241379310344827,46,6546.20581092979,71,92.20008184408154,1.0890096449064388,80.41053260815418,11443.128169988222,0.5720643615701568,0.36,0.171,0.166,0.067,0.152,0.02,0.006
469,2,23,54,4.695652173913044,3022.7224668257404,55.97634197825445,2.608695652173913,17,1511.3612334128702,27,55.97634197825445,1.0883704343366105,49.410172668591116,4392.742323973221,0.3440587045510671,0.267,0.1,0.214,0.112,0.194,0.099,0.0
470,1,85,218,5.129411764705883,14747.761176970149,67.65028062830343,2.847058823529412,72,7393.274732621212,110,67.21158847837465,1.0340331553783266,185.01440894216898,18998.08826115258,0.38915887909306274,0.356,0.1,0.197,0.04,0.186,0.065,0.032
471,2,15,29,3.8666666666666667,3048.609522690862,105.1244662996849,2.6,11,1547.1675713887917,15,103.14450475925278,1.191082146574869,30.456479976596047,4283.752559858315,0.36117108767831446,0.426,0.11,0.204,0.195,0.041,0.0,0.0
472,2,104,212,4.076923076923077,34585.03034701151,163.1369355991109,2.1346153846153846,58,17292.51517350576,106,163.13693559911093,1.2391774689629598,4.224548933283577,1259.5358022417902,13.72927640701249,0.241,0.076,0.41,0.026,0.099,0.021,0.0
473,2,85,172,4.047058823529412,41559.087478355956,241.62260161834857,2.152941176470588,49,20779.543739177992,86,241.62260161834874,1.4339839752454486,3.5599161596977527,1509.6619091478776,13.764369103614014,0.433,0.035,0.368,0.033,0.058,0.033,0.008
474,2,57,121,4.245614035087719,19234.952278693418,158.96654775779683,2.3859649122807016,40,9782.85348788818,63,155.2833886966378,1.2756825735848338,18.774622646596487,4591.734566051022,2.1305354974605204,0.351,0.114,0.245,0.077,0.111,0.073,0.013
476,2,5,8,3.2,681.9695350926106,85.24619188657633,2.2,3,340.9847675463053,4,85.24619188657633,1.1113454458906584,33.548846859886844,3813.2152493217036,0.08942185144333507,0.468,0.21,0.07,0.032,0.128,0.024,0.04
477,2,40,71,3.55,22584.888315701337,318.0970185310047,2.825,36,13367.867262344425,47,284.42270770945584,1.0802895844272897,8.031007625536946,2982.1512200292714,4.482625553178089,0.635,0.0,0.07,0.07,0.226,0.0,0.0
478,2,4,6,3.0,1134.326875016386,189.0544791693977,2.5,3,567.163437508193,3,189.0544791693977,1.2584110338032215,34.57774716564475,6537.077981252086,0.08676100226045656,0.314,0.043,0.036,0.156,0.342,0.072,0.036
479,1,103,226,4.388349514563107,20727.120064489765,91.71292063933525,2.4466019417475726,67,11522.438531223455,120,96.02032109352879,1.0911960647999532,46.727150633531764,8035.980909165506,1.433855886601403,0.39,0.187,0.211,0.049,0.102,0.024,0.007
480,0,68,149,4.382352941176471,12174.934161998348,81.71096753019026,3.323529411764706,65,8396.121576095631,103,81.51574345723914,1.0070429113549901,67.15379766814448,8674.329992588742,0.9679273884287536,0.356,0.139,0.244,0.078,0.088,0.039,0.009
481,2,6,5,1.6666666666666667,2253.7871969208086,450.7574393841617,3.0,6,2253.787196920809,5,450.7574393841618,1.0159038862110445,4.697960735457736,1764.7006262018854,1.2771498822276561,0.385,0.191,0.19,0.032,0.134,0.007,0.007
482,2,23,37,3.217391304347826,3802.065572043983,102.7585289741617,2.217391304347826,13,2756.775060635031,24,114.86562752645962,1.1488541842141826,13.116735802193197,2781.530010494218,0.991100239880285,0.28,0.213,0.143,0.148,0.112,0.04,0.028
483,0,90,164,3.6444444444444444,16155.015494093801,98.50619203715732,3.3222222222222224,86,12993.419604427563,135,96.24755262538936,1.0219840491683119,109.45342999574324,16536.91096602942,0.785722293064225,0.226,0.154,0.28,0.147,0.108,0.062,0.006
484,2,23,31,2.6956521739130435,5202.797414096471,167.83217464827325,3.217391304347826,23,4907.1569082976,29,169.21230718267586,1.1030152575542025,31.387395497533834,6696.64672387792,0.732778226272618,0.35,0.066,0.09,0.243,0.135,0.008,0.0
485,3,230,490,4.260869565217392,195540.69791917875,399.0626488146505,2.1695652173913045,132,97770.34895958939,245,399.0626488146506,1.3038282439158246,1.220942504215565,904.333141642051,108.11319906075984,0.116,0.418,0.149,0.031,0.251,0.0,0.013
486,1,205,505,4.926829268292683,42290.44575154333,83.74345693374917,2.7170731707317075,151,22543.199261846323,272,82.8794090509056,1.0580046452511218,75.73906476832715,11307.290258134328,1.9936871476018774,0.314,0.212,0.23,0.042,0.152,0.013,0.003
487,0,56,121,4.321428571428571,8741.923161225624,72.24729885310434,2.6607142857142856,42,4630.709916526637,68,68.09867524303878,1.1010919245735649,76.54023854876212,8438.943849073028,0.54873097858511,0.337,0.224,0.184,0.064,0.084,0.05,0.0
488,1,110,261,4.745454545454545,22584.376023079225,86.53017633363687,2.7454545454545456,88,12799.400729850075,145,88.27172917137983,1.0710864558089266,83.18207331920108,12098.644204002554,1.0579202523879239,0.184,0.179,0.316,0.089,0.165,0.017,0.027
489,2,12,14,2.3333333333333335,2135.0998359995583,152.50713114282559,3.0833333333333335,12,2135.0998359995583,14,152.50713114282559,1.0964419365372202,27.69320973614933,4927.313963829484,0.4333192184774378,0.106,0.329,0.398,0.033,0.037,0.0,0.028
490,1,148,327,4.418918918918919,22320.591665523625,68.25869010863494,3.277027027027027,134,15899.434840864273,224,70.97961982528693,1.0085132519610538,188.26910629136376,22338.5999106514,0.7117471508714908,0.456,0.153,0.182,0.044,0.085,0.029,0.021
491,1,109,241,4.422018348623853,19621.206011217706,81.41579257766683,2.8073394495412844,93,11401.033118815309,148,77.0340075595629,1.122707428541661,116.63430403351478,14298.403904043827,0.7973640411424457,0.203,0.213,0.167,0.135,0.162,0.014,0.001
492,2,10,18,3.6,2422.5334279058566,134.58519043921424,1.9,4,1211.2667139529283,9,134.58519043921424,1.1993965206733397,0.9757798567805289,295.48241516600257,4.099285276494157,0.41,0.193,0.245,0.09,0.038,0.0,0.0
493,1,189,396,4.190476190476191,23564.37676887313,59.50600194159882,2.6296296296296298,141,14059.2491131117,235,59.826591970688085,1.0412553884871771,211.73725998346416,21112.53109670369,0.6659196402702648,0.342,0.285,0.084,0.082,0.124,0.025,0.009
495,2,2,2,2.0,721.1692019100075,360.58460095500374,3.0,2,360.5846009550038,1,360.5846009550038,1.0514148863722865,18.07945298932701,3259.5861708206153,0.11062281592151467,0.425,0.223,0.024,0.018,0.27,0.0,0.0
496,2,13,28,4.3076923076923075,7434.1362155204915,265.50486484001755,2.923076923076923,12,3717.068107760245,14,265.5048648400175,1.0527672192492077,13.196001126262463,4087.5362446998724,0.9093663970759899,0.109,0.252,0.362,0.059,0.156,0.0,0.042
497,0,70,181,5.171428571428572,10914.962267165885,60.30365893461815,2.8714285714285714,58,5667.687950541193,94,60.294552665331835,1.0191064252322481,169.45895550553598,16559.31862465556,0.342265770652087,0.469,0.105,0.096,0.128,0.127,0.032,0.01
498,2,11,17,3.090909090909091,8654.057041182366,509.0621788930804,2.6363636363636362,9,5874.140328965557,12,489.5116940804631,1.2845322114135889,2.3528281745530593,1535.649207474282,3.8251837075648885,0.095,0.357,0.452,0.0,0.071,0.0,0.024
499,0,68,123,3.6176470588235294,10865.734212852713,88.33930254351799,2.8970588235294117,60,7605.7485139217615,93,81.78224208518023,1.0734491191883566,62.25331602902977,7891.384431241582,0.9638040802841891,0.08,0.239,0.222,0.104,0.107,0.131,0.025
500,2,10,12,2.4,843.1267348967995,70.26056124139996,3.3,10,843.1267348967995,12,70.26056124139996,1.0010457230414336,22.997717314460516,1938.9990309420687,0.4348257639340664,0.072,0.092,0.272,0.186,0.203,0.029,0.0
501,2,20,38,3.8,9738.833537876835,256.28509310202196,2.1,11,4869.416768938416,19,256.2850931020219,1.2317320705068455,6.174452578624263,2733.271175033457,1.7815344534480049,0.18,0.0,0.105,0.548,0.075,0.0,0.0
502,1,99,234,4.7272727272727275,29354.90624223053,125.44831727448944,2.474747474747475,69,14677.453121115263,117,125.44831727448943,1.196241653962199,39.72377793845936,8449.911427323623,1.7369949078583558,0.519,0.249,0.125,0.018,0.089,0.0,0.0
503,2,10,18,3.6,2383.9289164079646,132.44049535599802,2.2,6,1191.9644582039825,9,132.44049535599805,1.6227973779429685,14.697611491173337,2919.838419661509,0.4082295959179017,0.493,0.345,0.085,0.0,0.07,0.0,0.0
504,3,115,249,4.3304347826086955,102244.52674828563,410.6205893505447,2.3043478260869565,74,51194.59473797338,126,406.30630744423314,1.366852191906104,2.083551714785858,1441.4403466766416,35.51627707383569,0.408,0.323,0.061,0.091,0.083,0.001,0.006
505,1,104,239,4.596153846153846,15624.705968851371,65.3753387818049,2.644230769230769,83,8442.59341364037,129,65.44646057085558,1.0786824530820314,167.36605287735958,17024.13898420942,0.4959189666785038,0.426,0.164,0.115,0.075,0.117,0.041,0.021
506,2,40,93,4.65,10395.41167747896,111.7786201879458,2.6,31,5218.656887327022,47,111.03525292185152,1.1071851683598348,31.889678511368587,5368.4287225160715,0.9721013646766172,0.261,0.057,0.049,0.074,0.103,0.0,0.025
507,0,67,170,5.074626865671642,14496.46489317326,85.27332290101918,2.656716417910448,47,7248.23244658663,85,85.27332290101918,1.1161631645873429,65.09690508539782,10039.095736432993,0.7220005304145063,0.213,0.14,0.281,0.077,0.141,0.022,0.019
508,0,75,154,4.1066666666666665,9966.189244330728,64.71551457357616,2.8266666666666667,63,5831.568983472693,98,59.505805953802984,1.0211923330523538,239.33869474496564,22154.28744158064,0.2632253011454395,0.326,0.181,0.191,0.121,0.101,0.024,0.0
509,2,28,53,3.7857142857142856,10318.843368258465,194.69515789166917,2.642857142857143,23,6218.565136213775,31,200.59887536173468,1.1191641591503412,11.287761714289692,3051.899194016109,2.0376050258824345,0.146,0.151,0.079,0.342,0.212,0.0,0.021
510,3,110,230,4.181818181818182,97581.73927488971,424.2684316299553,2.2545454545454544,69,48790.869637444855,115,424.2684316299553,1.396675699003509,3.9746223637722755,2810.511327665015,17.360139828356616,0.139,0.08,0.0,0.184,0.355,0.134,0.084
511,2,51,86,3.372549019607843,10614.382928450323,123.42305730756189,2.392156862745098,34,6302.432038958957,54,116.71170442516586,1.131887519920026,44.54491805280197,8257.097609081775,0.7632744987811539,0.045,0.019,0.045,0.714,0.08,0.057,0.0
512,0,62,135,4.354838709677419,10489.030190187485,77.6965199273147,3.032258064516129,58,6143.5101643189655,85,72.27659016845841,1.1145557313841596,70.73654429297065,7492.597911252826,0.8199439282724994,0.264,0.219,0.179,0.123,0.157,0.023,0.014
